VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY
29,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java,180,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerBean.java,112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/LocalPeerMXBean.java,107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/LocalSessionTracker.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
29,src/java/main/org/apache/zookeeper/server/quorum/Observer.java,165,4,4,4.0,4,4,4.0,0,0,0.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ObserverRequestProcessor.java,158,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ObserverZooKeeperServer.java,144,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java,93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ProposalStats.java,71,71,71,71.0,0,0,0.0,71,71,71.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumBean.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java,1283,267,267,267.0,33,33,33.0,234,234,234.0,0,1,1,True
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumMXBean.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java,2072,176,175,88.0,28,23,14.0,156,152,78.0,0,2,2,True
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerConfig.java,802,48,48,48.0,0,0,0.0,48,48,48.0,0,1,1,True
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java,212,14,14,14.0,1,1,1.0,13,13,13.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumStats.java,68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java,189,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyBean.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyRequestProcessor.java,135,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ReadOnlyZooKeeperServer.java,180,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerBean.java,64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/RemotePeerMXBean.java,48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ServerBean.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/ServerMXBean.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/SnapshotThrottleException.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/StateSummary.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/SyncedLearnerTracker.java,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/UpgradeableSessionTracker.java,90,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
29,src/java/main/org/apache/zookeeper/server/quorum/Vote.java,143,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/NullQuorumAuthLearner.java,33,33,33,33.0,0,0,0.0,33,33,33.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/NullQuorumAuthServer.java,34,34,34,34.0,0,0,0.0,34,34,34.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/QuorumAuth.java,96,96,96,96.0,0,0,0.0,96,96,96.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/QuorumAuthLearner.java,40,40,40,40.0,0,0,0.0,40,40,40.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/QuorumAuthServer.java,41,41,41,41.0,0,0,0.0,41,41,41.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/SaslQuorumAuthLearner.java,223,223,223,223.0,0,0,0.0,223,223,223.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/SaslQuorumAuthServer.java,179,179,179,179.0,0,0,0.0,179,179,179.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/auth/SaslQuorumServerCallbackHandler.java,148,148,148,148.0,0,0,0.0,148,148,148.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumHierarchical.java,380,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumMaj.java,156,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/quorum/flexible/QuorumVerifier.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/util/ConfigUtils.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/util/KerberosUtil.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/util/OSMXBean.java,182,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/util/SerializeUtils.java,171,20,20,20.0,0,0,0.0,20,20,20.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/server/util/VerifyingFileFactory.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/server/util/ZxidUtils.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/java/main/org/apache/zookeeper/util/SecurityUtils.java,298,298,298,298.0,0,0,0.0,298,298,298.0,0,1,1,False
29,src/java/main/org/apache/zookeeper/version/util/VerGen.java,167,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionAware.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderElectionSupport.java,461,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/election/src/java/org/apache/zookeeper/recipes/leader/LeaderOffer.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/LockListener.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java,193,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java,295,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java,112,9,9,9.0,7,7,7.0,2,2,2.0,1,1,1,False
29,src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
29,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java,314,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,128,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,22,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,131,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,224,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,391,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,95,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,219,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,329,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,376,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,27,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,126,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,242,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,51,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,110,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,135,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,412,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/com/nitido/utils/toaster/Toaster.java,533,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,71,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/IconResource.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/Toolbar.java,92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,321,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,631,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,258,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,384,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/actions/AddNodeAction.java,74,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/actions/DeleteNodeAction.java,79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,187,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,143,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,186,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,138,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodesCache.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,120,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,139,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,875,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,288,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/BinaryInputArchive.java,130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/BinaryOutputArchive.java,146,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/CsvInputArchive.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/CsvOutputArchive.java,150,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/Index.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/InputArchive.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/OutputArchive.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/Record.java,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/RecordReader.java,93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/RecordWriter.java,93,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/Utils.java,282,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/XmlInputArchive.java,251,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/XmlOutputArchive.java,251,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/CGenerator.java,129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/CSharpGenerator.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/CppGenerator.java,124,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JBoolean.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JBuffer.java,106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JByte.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JCompType.java,66,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JDouble.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JField.java,140,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JFile.java,85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JFloat.java,39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JInt.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JLong.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JMap.java,149,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JRecord.java,762,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JString.java,46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JType.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JVector.java,153,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/jute/compiler/JavaGenerator.java,57,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/AsyncCallback.java,331,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/ClientCnxn.java,1595,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
30,src/java/main/org/apache/zookeeper/ClientCnxnSocket.java,248,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,432,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/ClientCnxnSocketNetty.java,451,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/ClientWatchManager.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/CreateMode.java,166,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/Environment.java,112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/JLineZNodeCompleter.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/KeeperException.java,846,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/Login.java,422,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/MultiResponse.java,177,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/MultiTransactionRecord.java,163,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/Op.java,452,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
30,src/java/main/org/apache/zookeeper/OpResult.java,205,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
