DATASET,#TRAINING_RELEASES,%TRAINING_INSTANCES,CLASSIFIER,FEATURE_SELECTION,BALANCING,COST_SENSITIVE,PRECISION,RECALL,AUC,KAPPA,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28187919463087246,0.5833333333333334,0.599910394265233,0.14306335204490772,42.0,107.0,172.0,30.0
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.38636363636363635,0.4722222222222222,0.6699273197929112,0.2574503311258277,34.0,54.0,225.0,38.0
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2805755395683453,0.5416666666666666,0.5916218637992832,0.13621981681931733,39.0,100.0,179.0,33.0
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.375,0.375,0.6960374352847472,0.213709677419355,27.0,45.0,234.0,45.0
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3229166666666667,0.4305555555555556,0.5987903225806451,0.1758373205741626,31.0,65.0,214.0,41.0
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.4426229508196721,0.375,0.702757865392274,0.268344811208739,27.0,34.0,245.0,45.0
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.28187919463087246,0.5833333333333334,0.599910394265233,0.14306335204490772,42.0,107.0,172.0,30.0
ZOOKEEPER,21,93.85288966725044,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.38636363636363635,0.4722222222222222,0.6699273197929112,0.2574503311258277,34.0,54.0,225.0,38.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2727272727272727,0.65625,0.6330030487804879,0.1720240819631729,42.0,112.0,175.0,22.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.4177215189873418,0.515625,0.734238893728223,0.3256904767845113,33.0,46.0,241.0,31.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.3238095238095238,0.53125,0.6419316202090593,0.22729353298894925,34.0,71.0,216.0,30.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.46296296296296297,0.390625,0.7412891986062717,0.3082942097026603,25.0,29.0,258.0,39.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.26136363636363635,0.71875,0.6328941637630662,0.15821882291936734,46.0,130.0,157.0,18.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3402061855670103,0.515625,0.7182872386759582,0.24379181313074044,33.0,64.0,223.0,31.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2727272727272727,0.65625,0.6330030487804879,0.1720240819631729,42.0,112.0,175.0,22.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.4177215189873418,0.515625,0.734238893728223,0.3256904767845113,33.0,46.0,241.0,31.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3238095238095238,0.53125,0.6419316202090593,0.22729353298894925,34.0,71.0,216.0,30.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.46296296296296297,0.390625,0.7412891986062717,0.3082942097026603,25.0,29.0,258.0,39.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.26136363636363635,0.71875,0.6328941637630662,0.15821882291936734,46.0,130.0,157.0,18.0
ZOOKEEPER,22,94.2088764230325,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3402061855670103,0.515625,0.7182872386759582,0.24379181313074044,33.0,64.0,223.0,31.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2621951219512195,0.581081081081081,0.5721289881939702,0.09978739918334287,43.0,121.0,156.0,31.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.36619718309859156,0.35135135135135137,0.6593570104400429,0.1917448683982472,26.0,45.0,232.0,48.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.29545454545454547,0.35135135135135137,0.5637623182749536,0.11925726538619445,26.0,62.0,215.0,48.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.42424242424242425,0.1891891891891892,0.6434286271831399,0.15131760168946812,14.0,19.0,258.0,60.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.287292817679558,0.7027027027027027,0.6184993657917845,0.1549181242725258,52.0,129.0,148.0,22.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4,0.5135135135135135,0.699068201775783,0.27875118760909445,38.0,57.0,220.0,36.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2621951219512195,0.581081081081081,0.5721289881939702,0.09978739918334287,43.0,121.0,156.0,31.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.36619718309859156,0.35135135135135137,0.6593570104400429,0.1917448683982472,26.0,45.0,232.0,48.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.29545454545454547,0.35135135135135137,0.5637623182749536,0.11925726538619445,26.0,62.0,215.0,48.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.42424242424242425,0.1891891891891892,0.6434286271831399,0.15131760168946812,14.0,19.0,258.0,60.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.287292817679558,0.7027027027027027,0.6184993657917845,0.1549181242725258,52.0,129.0,148.0,22.0
ZOOKEEPER,23,94.52588895820337,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.4,0.5135135135135135,0.699068201775783,0.27875118760909445,38.0,57.0,220.0,36.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2565789473684211,0.5064935064935064,0.5514610389610389,0.07606478704259131,39.0,113.0,167.0,38.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3114754098360656,0.24675324675324675,0.6249536178107606,0.10463483146067411,19.0,42.0,238.0,58.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.26744186046511625,0.2987012987012987,0.5368506493506493,0.07070549758604602,23.0,63.0,217.0,54.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.32432432432432434,0.15584415584415584,0.6102504638218924,0.08200000000000002,12.0,25.0,255.0,65.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2802197802197802,0.6623376623376623,0.5972402597402597,0.13014665942422596,51.0,131.0,149.0,26.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3626373626373626,0.42857142857142855,0.6658627087198515,0.2077368260737131,33.0,58.0,222.0,44.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2565789473684211,0.5064935064935064,0.5514610389610389,0.07606478704259131,39.0,113.0,167.0,38.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3114754098360656,0.24675324675324675,0.6249536178107606,0.10463483146067411,19.0,42.0,238.0,58.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.26744186046511625,0.2987012987012987,0.5368506493506493,0.07070549758604602,23.0,63.0,217.0,54.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.32432432432432434,0.15584415584415584,0.6102504638218924,0.08200000000000002,12.0,25.0,255.0,65.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2802197802197802,0.6623376623376623,0.5972402597402597,0.13014665942422596,51.0,131.0,149.0,26.0
ZOOKEEPER,24,94.72595656670114,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3626373626373626,0.42857142857142855,0.6658627087198515,0.2077368260737131,33.0,58.0,222.0,44.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2251655629139073,0.5483870967741935,0.5804849391155736,0.10250306080805321,34.0,117.0,185.0,28.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.3333333333333333,0.3225806451612903,0.6626789147618031,0.192599004544471,20.0,40.0,262.0,42.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.3,0.4838709677419355,0.6260414441358684,0.20271431025596967,30.0,70.0,232.0,32.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_FORWARD,SMOTE,NONE,0.4222222222222222,0.3064516129032258,0.6857776116214485,0.2473028050827139,19.0,26.0,276.0,43.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.22485207100591717,0.6129032258064516,0.5895641956846828,0.10626029654036227,38.0,131.0,171.0,24.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.30851063829787234,0.46774193548387094,0.6659634693441572,0.20953731607870926,29.0,65.0,237.0,33.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2251655629139073,0.5483870967741935,0.5804849391155736,0.10250306080805321,34.0,117.0,185.0,28.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.3333333333333333,0.3225806451612903,0.6626789147618031,0.192599004544471,20.0,40.0,262.0,42.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3,0.4838709677419355,0.6260414441358684,0.20271431025596967,30.0,70.0,232.0,32.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_BACKWARD,SMOTE,NONE,0.4222222222222222,0.3064516129032258,0.6857776116214485,0.2473028050827139,19.0,26.0,276.0,43.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.22485207100591717,0.6129032258064516,0.5895641956846828,0.10626029654036227,38.0,131.0,171.0,24.0
ZOOKEEPER,25,94.89695780176643,IBK,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.30851063829787234,0.46774193548387094,0.6659634693441572,0.20953731607870926,29.0,65.0,237.0,33.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,1,49.840255591054316,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,NaN,0.0,0.5,0.0,0.0,0.0,137.0,20.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,NaN,0.0,0.5071895424836601,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,1.0,0.029411764705882353,0.5147058823529411,0.04617752693689057,1.0,0.0,135.0,33.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,NaN,0.0,0.5147058823529411,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.20118343195266272,1.0,0.5,0.0,34.0,135.0,0.0,0.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.36486486486486486,0.7941176470588235,0.800326797385621,0.30968229954614224,27.0,47.0,88.0,7.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,NaN,0.0,0.5,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,NaN,0.0,0.5071895424836601,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,1.0,0.029411764705882353,0.5147058823529411,0.04617752693689057,1.0,0.0,135.0,33.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,NaN,0.0,0.5147058823529411,0.0,0.0,0.0,135.0,34.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.20118343195266272,1.0,0.5,0.0,34.0,135.0,0.0,0.0
ZOOKEEPER,2,64.93775933609959,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.36486486486486486,0.7941176470588235,0.800326797385621,0.30968229954614224,27.0,47.0,88.0,7.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.48484848484848486,0.4,0.6341085271317829,0.28544910797153755,16.0,17.0,112.0,24.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.4,0.15,0.6923449612403101,0.10228536133415712,6.0,9.0,120.0,34.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.42105263157894735,0.6,0.672093023255814,0.30017746978788135,24.0,33.0,96.0,16.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.47058823529411764,0.4,0.7439922480620155,0.27467811158798267,16.0,18.0,111.0,24.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.367816091954023,0.8,0.6868217054263566,0.26587602564986546,32.0,55.0,74.0,8.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.4807692307692308,0.625,0.7674418604651163,0.37671232876712313,25.0,27.0,102.0,15.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.48484848484848486,0.4,0.6341085271317829,0.28544910797153755,16.0,17.0,112.0,24.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.4,0.15,0.6923449612403101,0.10228536133415712,6.0,9.0,120.0,34.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.42105263157894735,0.6,0.672093023255814,0.30017746978788135,24.0,33.0,96.0,16.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.47058823529411764,0.4,0.7439922480620155,0.27467811158798267,16.0,18.0,111.0,24.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.37209302325581395,0.8,0.6906976744186046,0.27306785070070766,32.0,54.0,75.0,8.0
ZOOKEEPER,3,74.03993855606758,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.47058823529411764,0.6,0.7729651162790697,0.35684573856093466,24.0,27.0,102.0,16.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1724137931034483,0.18518518518518517,0.5198653198653199,0.03853690398432368,5.0,24.0,141.0,22.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.0,0.0,0.5595959595959596,-0.0687022900763359,0.0,8.0,157.0,27.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.16666666666666666,0.25925925925925924,0.5235690235690236,0.038251366120218455,7.0,35.0,130.0,20.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.0,0.0,0.49775533108866443,-0.0822669104204753,0.0,10.0,155.0,27.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1885245901639344,0.8518518518518519,0.6259259259259259,0.10190735694822893,23.0,99.0,66.0,4.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.2413793103448276,0.7777777777777778,0.7141414141414142,0.19581151832460733,21.0,66.0,99.0,6.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.1724137931034483,0.18518518518518517,0.5198653198653199,0.03853690398432368,5.0,24.0,141.0,22.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.0,0.0,0.5595959595959596,-0.0687022900763359,0.0,8.0,157.0,27.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.16666666666666666,0.25925925925925924,0.5235690235690236,0.038251366120218455,7.0,35.0,130.0,20.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.0,0.0,0.49775533108866443,-0.0822669104204753,0.0,10.0,155.0,27.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.1885245901639344,0.8518518518518519,0.6259259259259259,0.10190735694822893,23.0,99.0,66.0,4.0
ZOOKEEPER,4,77.22419928825623,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.2413793103448276,0.7777777777777778,0.7141414141414142,0.19581151832460733,21.0,66.0,99.0,6.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.36666666666666664,0.6470588235294118,0.7032762472077438,0.3127147766323025,22.0,38.0,120.0,12.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.2972972972972973,0.3235294117647059,0.7504653760238272,0.15365239294710328,11.0,26.0,132.0,23.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.3125,0.7352941176470589,0.693596425912137,0.2529182879377431,25.0,55.0,103.0,9.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.3541666666666667,0.5,0.7635889798957558,0.26153846153846144,17.0,31.0,127.0,17.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2872340425531915,0.7941176470588235,0.6850335070737156,0.2186537615486142,27.0,67.0,91.0,7.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.3333333333333333,0.6764705882352942,0.759493670886076,0.2744630071599045,23.0,46.0,112.0,11.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.36666666666666664,0.6470588235294118,0.7032762472077438,0.3127147766323025,22.0,38.0,120.0,12.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.2972972972972973,0.3235294117647059,0.7504653760238272,0.15365239294710328,11.0,26.0,132.0,23.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.3125,0.7352941176470589,0.693596425912137,0.2529182879377431,25.0,55.0,103.0,9.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.3541666666666667,0.5,0.7635889798957558,0.26153846153846144,17.0,31.0,127.0,17.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2872340425531915,0.7941176470588235,0.6850335070737156,0.2186537615486142,27.0,67.0,91.0,7.0
ZOOKEEPER,5,81.44927536231884,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,NONE,0.3333333333333333,0.6764705882352942,0.759493670886076,0.2744630071599045,23.0,46.0,112.0,11.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2692307692307692,0.4117647058823529,0.5914245216158752,0.1510538641686182,14.0,38.0,128.0,20.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_FORWARD,OVERSAMPLING,NONE,0.27586206896551724,0.23529411764705882,0.6427179305457122,0.11554384644335737,8.0,21.0,145.0,26.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,SENSITIVE_LEARNING,0.36619718309859156,0.7647058823529411,0.7468107725017717,0.34454612911204546,26.0,45.0,121.0,8.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_FORWARD,SMOTE,NONE,0.65,0.38235294117647056,0.7828667611622963,0.40677966101694907,13.0,7.0,159.0,21.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2689075630252101,0.9411764705882353,0.7085400425230333,0.20917007286298211,32.0,87.0,79.0,2.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_FORWARD,UNDERSAMPLING,NONE,0.42028985507246375,0.8529411764705882,0.7995216158752658,0.43424691978878566,29.0,40.0,126.0,5.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,SENSITIVE_LEARNING,0.2692307692307692,0.4117647058823529,0.5914245216158752,0.1510538641686182,14.0,38.0,128.0,20.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_BACKWARD,OVERSAMPLING,NONE,0.27586206896551724,0.23529411764705882,0.6427179305457122,0.11554384644335737,8.0,21.0,145.0,26.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,SENSITIVE_LEARNING,0.36619718309859156,0.7647058823529411,0.7468107725017717,0.34454612911204546,26.0,45.0,121.0,8.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_BACKWARD,SMOTE,NONE,0.65,0.38235294117647056,0.7828667611622963,0.40677966101694907,13.0,7.0,159.0,21.0
ZOOKEEPER,6,83.80566801619433,RANDOM_FOREST,BEST_FIRST_BACKWARD,UNDERSAMPLING,SENSITIVE_LEARNING,0.2711864406779661,0.9411764705882353,0.7115520907158044,0.21344297461565975,32.0,86.0,80.0,2.0
