@relation ZOOKEEPER_TR9.arff
@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute MAX_LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute LOC_DELETED numeric
@attribute MAX_LOC_DELETED numeric
@attribute AVG_LOC_DELETED numeric
@attribute CHURN numeric
@attribute MAX_CHURN numeric
@attribute AVG_CHURN numeric
@attribute FIXED_DEFECTS numeric
@attribute NUMBER_OF_COMMITS numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'True', 'False'}
@data
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
508,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
525,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
833,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
457,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1069,37,14,2.6,7,0,7.4,24,14,4.8,0,5,3,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
100,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
622,530,373,122.0,132,0,265.0,286,261,143.0,0,2,1,True
68,68,68,0.0,0,0,68.0,68,68,68.0,0,1,1,False
312,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,101,101,0.0,0,0,101.0,101,101,101.0,0,1,1,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
125,18,18,0.0,0,0,18.0,18,18,18.0,0,1,1,False
112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1179,167,122,5.6,10,0,33.4,139,112,27.8,0,5,2,True
505,284,284,11.0,11,0,284.0,273,273,273.0,0,1,1,True
280,280,280,0.0,0,0,280.0,280,280,280.0,0,1,1,False
29,29,29,0.0,0,0,29.0,29,29,29.0,0,1,1,False
194,214,180,10.0,20,0,107.0,194,180,97.0,0,2,2,False
72,72,72,0.0,0,0,72.0,72,72,72.0,0,1,1,False
36,36,36,0.0,0,0,36.0,36,36,36.0,0,1,1,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
121,130,109,4.5,9,0,65.0,121,109,60.5,0,2,2,False
68,68,68,0.0,0,0,68.0,68,68,68.0,0,1,1,False
131,29,29,11.5,19,0,14.5,14,10,7.0,0,2,2,False
1069,310,277,7.8,20,0,62.0,273,257,54.6,0,5,3,False
70,70,70,0.0,0,0,70.0,70,70,70.0,0,1,1,False
47,47,47,0.0,0,0,47.0,47,47,47.0,0,1,1,False
268,17,12,4.666666666666667,10,0,5.666666666666667,3,2,1.0,0,3,3,True
72,1,1,1.0,1,0,1.0,0,0,0.0,0,1,1,False
959,146,49,9.375,46,0,18.25,71,26,8.875,0,8,3,True
478,33,18,3.0,8,0,6.6,20,16,4.0,0,5,3,True
132,53,53,15.0,15,0,53.0,38,38,38.0,0,1,1,False
197,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
86,14,13,4.0,6,0,7.0,8,7,4.0,0,2,2,True
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
132,32,25,13.333333333333334,39,0,10.666666666666666,20,14,6.666666666666667,0,3,2,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
218,3,3,4.0,4,0,3.0,1,1,1.0,0,1,1,True
142,4,3,3.0,5,0,2.0,2,2,1.0,0,2,2,False
119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
111,1,1,3.0,3,0,1.0,2,2,2.0,0,1,1,False
664,87,53,9.75,22,0,21.75,62,44,15.5,0,4,3,True
114,117,116,1.5,3,0,58.5,118,116,59.0,0,2,2,False
82,82,82,0.0,0,0,82.0,82,82,82.0,0,1,1,False
93,15,15,4.0,7,0,7.5,9,8,4.5,0,2,2,True
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
82,2,2,1.0,1,0,2.0,1,1,1.0,0,1,1,False
128,5,5,4.0,4,0,5.0,1,1,1.0,0,1,1,True
69,4,4,2.0,2,0,4.0,2,2,2.0,0,1,1,False
117,4,4,2.0,2,0,4.0,2,2,2.0,0,1,1,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
186,29,20,1.0,2,0,14.5,27,20,13.5,0,2,1,False
487,3,3,1.0,1,0,3.0,2,2,2.0,0,1,1,False
276,31,18,0.3333333333333333,1,0,10.333333333333334,32,18,10.666666666666666,0,3,1,False
60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
114,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
310,5,5,0.0,0,0,5.0,5,5,5.0,0,1,1,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
892,10,10,16.0,16,0,10.0,6,6,6.0,0,1,1,False
186,2,2,2.5,3,0,1.0,3,2,1.5,0,2,1,False
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
654,121,99,23.25,83,0,30.25,30,16,7.5,0,4,3,True
403,190,186,82.5,161,0,95.0,25,25,12.5,0,2,2,True
50,50,50,0.0,0,0,50.0,50,50,50.0,0,1,1,False
407,21,15,4.5,5,0,10.5,12,11,6.0,0,2,2,True
41,41,41,0.0,0,0,41.0,41,41,41.0,0,1,1,False
106,3,2,2.0,3,0,1.5,1,1,0.5,0,2,2,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
245,75,55,1.75,3,0,18.75,68,54,17.0,0,4,3,False
638,85,81,40.0,76,0,42.5,5,5,2.5,0,2,2,False
53,53,53,0.0,0,0,53.0,53,53,53.0,0,1,1,False
193,4,4,5.0,5,0,4.0,1,1,1.0,0,1,1,False
42,42,42,0.0,0,0,42.0,42,42,42.0,0,1,1,False
31,31,31,0.0,0,0,31.0,31,31,31.0,0,1,1,False
36,36,36,0.0,0,0,36.0,36,36,36.0,0,1,1,False
154,69,53,1.0,2,0,23.0,66,53,22.0,0,3,2,True
68,68,68,0.0,0,0,68.0,68,68,68.0,0,1,1,False
64,64,64,0.0,0,0,64.0,64,64,64.0,0,1,1,False
75,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
44,44,44,0.0,0,0,44.0,44,44,44.0,0,1,1,False
584,95,54,25.0,37,0,31.666666666666668,32,17,10.666666666666666,0,3,2,True
34,34,34,0.0,0,0,34.0,34,34,34.0,0,1,1,False
650,126,104,13.2,58,0,25.2,60,46,12.0,0,5,2,False
221,2,2,3.0,3,0,2.0,1,1,1.0,0,1,1,True
123,9,9,1.0,1,0,9.0,8,8,8.0,0,1,1,False
67,10,10,24.0,24,0,10.0,14,14,14.0,0,1,1,False
45,45,45,0.0,0,0,45.0,45,45,45.0,0,1,1,False
33,33,33,0.0,0,0,33.0,33,33,33.0,0,1,1,False
54,1,1,1.0,1,0,1.0,0,0,0.0,0,1,1,False
38,38,38,0.0,0,0,38.0,38,38,38.0,0,1,1,False
33,33,33,0.0,0,0,33.0,33,33,33.0,0,1,1,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
583,16,14,7.5,14,0,8.0,1,1,0.5,0,2,2,False
181,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
327,8,6,2.0,2,0,4.0,4,4,2.0,0,2,2,False
40,1,1,1.0,1,0,1.0,0,0,0.0,0,1,1,False
105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
128,9,9,1.0,1,0,9.0,8,8,8.0,0,1,1,False
137,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
252,31,31,48.0,48,0,31.0,17,17,17.0,0,1,1,False
343,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
154,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
701,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
250,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
349,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
213,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
265,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
496,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
342,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
179,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
532,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
133,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
343,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
164,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
126,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
149,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
48,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
98,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
117,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
283,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
251,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
252,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
107,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
508,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
525,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
833,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
457,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1069,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
100,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
622,19,19,19.0,19,0,19.0,0,0,0.0,0,1,1,True
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
312,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
112,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
1179,2,2,2.0,2,0,2.0,0,0,0.0,0,1,1,True
505,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
280,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
194,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
121,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
131,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1069,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
70,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
271,4,4,1.0,1,0,4.0,3,3,3.0,0,1,1,True
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
973,15,15,1.0,1,0,15.0,14,14,14.0,0,1,1,True
482,4,4,0.0,0,0,4.0,4,4,4.0,0,1,1,True
132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
197,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
81,17,17,3.0,3,0,17.0,14,14,14.0,0,1,1,False
132,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
218,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
147,7,7,2.0,2,0,7.0,5,5,5.0,0,1,1,False
119,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
111,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
668,6,5,1.0,1,0,3.0,4,4,2.0,0,2,1,True
114,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,10,7,2.0,3,0,5.0,6,4,3.0,0,2,1,False
92,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
128,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
117,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
186,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
498,20,20,9.0,9,0,20.0,11,11,11.0,0,1,1,True
277,2,2,1.0,1,0,2.0,1,1,1.0,0,1,1,False
60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
115,2,2,1.0,1,0,2.0,1,1,1.0,0,1,1,False
310,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
892,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
188,3,3,1.0,1,0,3.0,2,2,2.0,0,1,1,True
26,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
654,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
408,19,19,14.0,14,0,19.0,5,5,5.0,0,1,1,True
50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
410,15,15,12.0,12,0,15.0,3,3,3.0,0,1,1,True
41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
106,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
85,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
245,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
648,61,61,51.0,51,0,61.0,10,10,10.0,0,1,1,True
53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
193,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
154,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
64,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
75,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
584,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
650,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
220,14,10,5.0,6,0,4.666666666666667,11,6,3.6666666666666665,0,3,2,False
123,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
59,7,7,2.0,2,0,7.0,5,5,5.0,0,1,1,True
38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
583,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
180,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
327,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
113,18,18,10.0,10,0,18.0,8,8,8.0,0,1,1,False
128,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
137,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
252,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
362,41,30,4.4,7,0,8.2,29,24,5.8,0,5,2,False
81,81,81,0.0,0,0,81.0,81,81,81.0,0,1,1,False
165,12,11,0.5,1,0,6.0,11,11,5.5,0,2,1,False
81,82,82,0.5,1,0,41.0,83,82,41.5,0,2,2,False
107,107,69,0.0,0,0,53.5,107,69,53.5,0,2,2,False
163,34,23,0.5,1,0,17.0,33,22,16.5,0,2,1,False
616,302,136,64.5,239,0,50.333333333333336,363,215,60.5,0,6,3,False
371,253,165,26.4,51,0,50.6,139,125,27.8,0,5,3,True
138,51,23,5.0,12,0,10.2,26,19,5.2,0,5,3,False
58,0,0,5.0,5,0,0.0,5,5,5.0,0,1,1,False
844,583,262,12.571428571428571,24,0,83.28571428571429,497,240,71.0,0,7,4,False
1272,1286,1144,7.0,14,0,643.0,1272,1144,636.0,0,2,2,False
245,50,30,3.0,6,0,8.333333333333334,40,27,6.666666666666667,0,6,4,False
65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
299,124,71,18.0,63,0,24.8,52,33,10.4,0,5,3,False
472,163,112,37.4,135,0,32.6,48,23,9.6,0,5,3,False
441,200,120,25.25,56,0,50.0,109,64,27.25,0,4,3,False
76,7,7,1.0,1,0,7.0,6,6,6.0,0,1,1,False
199,24,17,1.3333333333333333,3,0,8.0,22,16,7.333333333333333,0,3,2,False
527,0,0,2.5,4,0,0.0,5,4,2.5,0,2,2,False
35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
133,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
164,164,164,0.0,0,0,164.0,164,164,164.0,0,1,1,False
148,148,143,0.0,0,0,74.0,148,143,74.0,0,2,2,False
343,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
164,10,10,10.0,10,0,10.0,0,0,0.0,0,1,1,True
55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
126,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
78,78,78,0.0,0,0,78.0,78,78,78.0,0,1,1,False
110,110,110,0.0,0,0,110.0,110,110,110.0,0,1,1,False
80,80,80,0.0,0,0,80.0,80,80,80.0,0,1,1,False
76,76,76,0.0,0,0,76.0,76,76,76.0,0,1,1,False
41,41,41,0.0,0,0,41.0,41,41,41.0,0,1,1,False
63,63,63,0.0,0,0,63.0,63,63,63.0,0,1,1,False
106,106,106,0.0,0,0,106.0,106,106,106.0,0,1,1,False
72,72,72,0.0,0,0,72.0,72,72,72.0,0,1,1,False
86,86,86,0.0,0,0,86.0,86,86,86.0,0,1,1,False
48,48,48,0.0,0,0,48.0,48,48,48.0,0,1,1,False
63,63,63,0.0,0,0,63.0,63,63,63.0,0,1,1,False
375,375,375,0.0,0,0,375.0,375,375,375.0,0,1,1,False
131,2,1,1.5,2,0,1.0,1,1,0.5,0,2,2,False
146,3,3,6.0,6,0,3.0,3,3,3.0,0,1,1,False
208,2,2,4.0,4,0,2.0,2,2,2.0,0,1,1,False
150,3,3,4.0,4,0,3.0,1,1,1.0,0,1,1,False
38,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
43,0,0,2.0,2,0,0.0,2,2,2.0,0,1,1,False
47,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
32,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
93,0,0,5.0,5,0,0.0,5,5,5.0,0,1,1,False
113,1,1,5.0,5,0,1.0,4,4,4.0,0,1,1,False
282,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
251,14,14,14.0,14,0,14.0,0,0,0.0,0,1,1,False
251,10,10,11.0,11,0,10.0,1,1,1.0,0,1,1,False
91,15,15,12.0,12,0,15.0,3,3,3.0,0,1,1,False
86,15,15,12.0,12,0,15.0,3,3,3.0,0,1,1,False
42,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
106,1,1,2.0,2,0,1.0,1,1,1.0,0,1,1,False
34,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
53,0,0,2.0,2,0,0.0,2,2,2.0,0,1,1,False
40,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
98,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
80,15,15,10.0,10,0,15.0,5,5,5.0,0,1,1,False
39,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
34,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
38,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
103,4,4,2.0,2,0,4.0,2,2,2.0,0,1,1,False
518,63,63,53.0,53,0,63.0,10,10,10.0,0,1,1,False
46,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
141,0,0,1.0,1,0,0.0,1,1,1.0,0,1,1,False
106,2,2,2.0,2,0,2.0,0,0,0.0,0,1,1,False
57,7,7,12.0,12,0,7.0,5,5,5.0,0,1,1,False
210,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
525,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
833,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
457,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
151,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
52,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
1141,113,59,6.833333333333333,23,0,18.833333333333332,72,36,12.0,0,6,2,True
39,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
89,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
100,1,1,1.0,1,0,1.0,0,0,0.0,0,1,1,False
84,84,84,0.0,0,0,84.0,84,84,84.0,0,1,1,False
641,24,22,2.5,3,0,12.0,19,19,9.5,0,2,1,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
312,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
112,2,2,2.0,2,0,2.0,0,0,0.0,0,1,1,False
1270,340,302,49.8,157,0,68.0,217,145,43.4,0,5,2,True
829,548,419,18.666666666666668,158,0,45.666666666666664,330,261,27.5,0,12,2,True
280,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,True
103,103,103,0.0,0,0,103.0,103,103,103.0,0,1,1,False
29,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
194,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
121,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
68,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
133,19,7,5.666666666666667,7,0,6.333333333333333,6,2,2.0,0,3,2,False
1112,111,47,13.6,42,0,22.2,115,36,23.0,0,5,2,False
